"","region","cause","year","sex","age","mx_m","mx_l","mx_u"
"1302","West Bank","all","23_24","f",20,0.000323913241258593,0.000235300638708771,0.000420557415605223
"1303","West Bank","all","23_24","f",25,0.000340826724433166,0.000249486245768202,0.000441947063932244
"1304","West Bank","all","23_24","f",30,0.000369564064644638,0.000269735759732997,0.000476577011766591
"1305","West Bank","all","23_24","f",35,0.00064001701833752,0.000488271882648133,0.000800765887542938
"1306","West Bank","all","23_24","f",40,0.000693030378564517,0.00050932993076699,0.000892105102868429
"1307","West Bank","all","23_24","f",45,0.00118603381224808,0.000939733795674187,0.0014601989223449
"1308","West Bank","all","23_24","f",50,0.00229953999464032,0.00194577258429901,0.00268395462495546
"1309","West Bank","all","23_24","f",55,0.00368052075171695,0.00318793679351429,0.00419967721301284
"1310","West Bank","all","23_24","f",60,0.00778697942091813,0.00695311445124123,0.00860114793746312
"1311","West Bank","all","23_24","f",65,0.00885045764495049,0.00778523469286549,0.00998281288258107
"1312","West Bank","all","23_24","f",70,0.0284079417383021,0.026162684402324,0.0308515774648867
"1313","West Bank","all","23_24","f",75,0.0339718685635391,0.0309539756608175,0.0373156411827913
"1314","West Bank","all","23_24","f",80,0.124769530246582,0.117854050959686,0.13140726682005
"1315","West Bank","all","23_24","m",0,0.0135445617991037,0.0124519442685042,0.0146553818925538
"1316","West Bank","all","23_24","m",1,0.000512602824973249,0.000412918419638056,0.000607579960324568
"1317","West Bank","all","23_24","m",5,0.000220326728620085,0.000156924864858994,0.000283947327833151
"1318","West Bank","all","23_24","m",10,0.000441785486418929,0.000340662041869259,0.000539731173071687
"1319","West Bank","all","23_24","m",15,0.0016402755665844,0.00141033448895828,0.001907321031565
"1320","West Bank","all","23_24","m",20,0.00174216180702233,0.00150015025425243,0.00199762886295828
"1321","West Bank","all","23_24","m",25,0.00135857744802499,0.00114927412602899,0.0015766025008087
"1322","West Bank","all","23_24","m",30,0.00107683454653843,0.000906199445653833,0.00127271051843614
"1323","West Bank","all","23_24","m",35,0.00111624624846103,0.000923142871346753,0.00133736705265503
"1324","West Bank","all","23_24","m",40,0.00157404423634127,0.00131263684936548,0.00185423886915316
"1325","West Bank","all","23_24","m",45,0.00222345294782528,0.00188110939660677,0.0025695792183928
"1326","West Bank","all","23_24","m",50,0.00398141483832045,0.00351698988275527,0.00447495411012725
"1327","West Bank","all","23_24","m",55,0.00680572851150736,0.00615481165521367,0.0074476862928473
"1328","West Bank","all","23_24","m",60,0.0120808731137694,0.0110841066793627,0.013126311065513
"1329","West Bank","all","23_24","m",65,0.0177945782748315,0.0162494684510139,0.0193523765124089
"1330","West Bank","all","23_24","m",70,0.0337165834781439,0.0308367963533252,0.0365687221119483
"1331","West Bank","all","23_24","m",75,0.0347476719982662,0.0312637051462304,0.0382531739704631
"1332","West Bank","all","23_24","m",80,0.139655399115659,0.13108289784976,0.148507094544553
"1333","West Bank","all","23_24","t",0,0.0125338479505985,0.0117189861478555,0.0133010300997376
"1334","West Bank","all","23_24","t",1,0.000450237234178616,0.000381307979569117,0.000519606759796847
"1335","West Bank","all","23_24","t",5,0.000173472544608859,0.000132344100499211,0.000213742024040694
"1336","West Bank","all","23_24","t",10,0.000288558319793766,0.00023218559789764,0.00034888930427518
"1337","West Bank","all","23_24","t",15,0.000908623084837735,0.000786652291826932,0.00104183739479339
"1338","West Bank","all","23_24","t",20,0.00104616109286214,0.000921671480078907,0.00118042602972864
"1339","West Bank","all","23_24","t",25,0.000863102208196262,0.000753646370455553,0.000979859123998774
"1340","West Bank","all","23_24","t",30,0.000733941520782516,0.000626699814184868,0.000846579389384326
"1341","West Bank","all","23_24","t",35,0.000881681039978068,0.000755655000638412,0.00102019502952893
"1342","West Bank","all","23_24","t",40,0.0011340496653598,0.000972000972677834,0.00129349878292226
"1343","West Bank","all","23_24","t",45,0.00171065738522003,0.00151581855262382,0.00191555395384594
"1344","West Bank","all","23_24","t",50,0.00315687963993015,0.00285999205840777,0.00348393547246347
"1345","West Bank","all","23_24","t",55,0.00527998888088629,0.00486480309914861,0.00570356225417423
"1346","West Bank","all","23_24","t",60,0.00997908243895507,0.00928528948545989,0.010581253793848
"1347","West Bank","all","23_24","t",65,0.0133479294218061,0.0123691692846506,0.014284205482146
"1348","West Bank","all","23_24","t",70,0.0309867029152968,0.0290890777608358,0.0328478947075753
"1349","West Bank","all","23_24","t",75,0.0343193448168919,0.0319398473421207,0.036635639467916
"1350","West Bank","all","23_24","t",80,0.130893967008896,0.125896356655109,0.136319237836705
"1351","West Bank","conflict","23_24","f",0,0,0,0
"1352","West Bank","conflict","23_24","f",1,7.40009765543837e-06,0,2.28574254747707e-05
"1353","West Bank","conflict","23_24","f",5,0,0,0
"1354","West Bank","conflict","23_24","f",10,0,0,0
"1355","West Bank","conflict","23_24","f",15,7.67692506948511e-06,0,2.49436192107073e-05
"1356","West Bank","conflict","23_24","f",20,2.40250657773784e-05,0,5.25241063924033e-05
"1357","West Bank","conflict","23_24","f",25,0,0,0
"1358","West Bank","conflict","23_24","f",30,9.78729882250802e-06,0,2.9401398451447e-05
"1359","West Bank","conflict","23_24","f",35,0,0,0
"1360","West Bank","conflict","23_24","f",40,3.11491221082306e-05,0,7.52777226969839e-05
"1361","West Bank","conflict","23_24","f",45,1.62422879285496e-05,0,4.9740772249149e-05
"1362","West Bank","conflict","23_24","f",50,1.98286172875935e-05,0,6.66237663755235e-05
"1363","West Bank","conflict","23_24","f",55,0,0,0
"1364","West Bank","conflict","23_24","f",60,0,0,0
"1365","West Bank","conflict","23_24","f",65,4.1395256607587e-05,0,0.000133224426191707
"1366","West Bank","conflict","23_24","f",70,0,0,0
"1367","West Bank","conflict","23_24","f",75,0,0,0
"1368","West Bank","conflict","23_24","f",80,0,0,0
"1369","West Bank","conflict","23_24","m",0,0,0,0
"1370","West Bank","conflict","23_24","m",1,0,0,0
"1371","West Bank","conflict","23_24","m",5,6.54444175798636e-06,0,1.88098319036238e-05
"1372","West Bank","conflict","23_24","m",10,0.000227020606843434,0.000156310540574254,0.000310668686912711
"1373","West Bank","conflict","23_24","m",15,0.00141802175736245,0.00119104393471315,0.00167186179085777
"1374","West Bank","conflict","23_24","m",20,0.00129332787527554,0.00108495556908242,0.00153927633398599
"1375","West Bank","conflict","23_24","m",25,0.000917026515531798,0.000746217064962942,0.00111065918864633
"1376","West Bank","conflict","23_24","m",30,0.000601155209359889,0.000459430800540367,0.00076652742695953
"1377","West Bank","conflict","23_24","m",35,0.000416338374784817,0.000288409977635676,0.00056299074289986
"1378","West Bank","conflict","23_24","m",40,0.000225893826065509,0.000125170218983401,0.000342560863244262
"1379","West Bank","conflict","23_24","m",45,0.000102927683098936,3.11282131757353e-05,0.000181760124214274
"1380","West Bank","conflict","23_24","m",50,0.000129898959720989,4.77024638131853e-05,0.000224836600342567
"1381","West Bank","conflict","23_24","m",55,0,0,0
"1382","West Bank","conflict","23_24","m",60,9.01884342531176e-05,2.33697230831436e-05,0.000202652552561496
"1383","West Bank","conflict","23_24","m",65,8.99457781153744e-05,0,0.000219527500739979
"1384","West Bank","conflict","23_24","m",70,0.000146587278196521,0,0.000363474872065712
"1385","West Bank","conflict","23_24","m",75,0,0,0
"1386","West Bank","conflict","23_24","m",80,0.000175906134838427,0,0.000520932514710288
"1387","West Bank","conflict","23_24","t",0,0,0,0
"1388","West Bank","conflict","23_24","t",1,3.63315068684838e-06,0,1.12220777251796e-05
"1389","West Bank","conflict","23_24","t",5,3.34923754573415e-06,0,9.62627487114328e-06
"1390","West Bank","conflict","23_24","t",10,0.000116360502120066,8.01177181260153e-05,0.000159234727211681
"1391","West Bank","conflict","23_24","t",15,0.000727228749022033,0.000610369137219609,0.000856505145089298
"1392","West Bank","conflict","23_24","t",20,0.000670421790106669,0.000563597277918947,0.000797684936843251
"1393","West Bank","conflict","23_24","t",25,0.000470587203645203,0.00038293353132717,0.000569952987111641
"1394","West Bank","conflict","23_24","t",30,0.000314453109710315,0.000240816163377925,0.00039882755661342
"1395","West Bank","conflict","23_24","t",35,0.00021127221860719,0.000146354550850693,0.000285691424359428
"1396","West Bank","conflict","23_24","t",40,0.000128634728819494,7.36978687148029e-05,0.000189177843505087
"1397","West Bank","conflict","23_24","t",45,6.00791521034828e-05,2.18967707938153e-05,0.000101111542274834
"1398","West Bank","conflict","23_24","t",50,7.59372324401285e-05,3.21188208539127e-05,0.000132051047898167
"1399","West Bank","conflict","23_24","t",55,0,0,0
"1400","West Bank","conflict","23_24","t",60,4.60426720036019e-05,1.19306261788771e-05,0.000103457445353744
"1401","West Bank","conflict","23_24","t",65,6.58084559894698e-05,0,0.000146657216097279
"1402","West Bank","conflict","23_24","t",70,7.12072128012485e-05,0,0.000176563975274793
"1403","West Bank","conflict","23_24","t",75,0,0,0
"1404","West Bank","conflict","23_24","t",80,7.23723961561286e-05,0,0.000214325295475626
"1405","West Bank","noconflict","23_24","f",0,0.0114862236328011,0.010430495712586,0.0125461576403477
"1406","West Bank","noconflict","23_24","f",1,0.000378174838304009,0.00028745520030224,0.000477053311139888
"1407","West Bank","noconflict","23_24","f",5,0.000124359629802539,7.9591861033327e-05,0.000175102094273319
"1408","West Bank","noconflict","23_24","f",10,0.000127438012782401,7.44380915785053e-05,0.000183232225424013
"1409","West Bank","noconflict","23_24","f",15,0.000138833817309821,8.61328300247048e-05,0.000197028848681512
"1410","West Bank","noconflict","23_24","f",20,0.000299888175481214,0.000219849101522744,0.000393361546318178
"1411","West Bank","noconflict","23_24","f",25,0.000340826724433166,0.000249486245768202,0.000441947063932244
"1412","West Bank","noconflict","23_24","f",30,0.00035977676582213,0.000267892864443036,0.000465214981667083
"1413","West Bank","noconflict","23_24","f",35,0.00064001701833752,0.000488271882648133,0.000800765887542938
"1414","West Bank","noconflict","23_24","f",40,0.000661881256456286,0.000482306491870575,0.00085609402307027
"1415","West Bank","noconflict","23_24","f",45,0.00116979152431953,0.000926114465302098,0.00144364901944151
"1416","West Bank","noconflict","23_24","f",50,0.00227971137735272,0.00191472151261932,0.0026527524891023
"1417","West Bank","noconflict","23_24","f",55,0.00368052075171695,0.00318793679351429,0.00419967721301284
"1418","West Bank","noconflict","23_24","f",60,0.00778697942091813,0.00695311445124123,0.00860114793746312
"1419","West Bank","noconflict","23_24","f",65,0.0088090623883429,0.00773395449370471,0.00994480149207795
"1420","West Bank","noconflict","23_24","f",70,0.0284079417383021,0.026162684402324,0.0308515774648867
"1421","West Bank","noconflict","23_24","f",75,0.0339718685635391,0.0309539756608175,0.0373156411827913
"1422","West Bank","noconflict","23_24","f",80,0.124769530246582,0.117854050959686,0.13140726682005
"1423","West Bank","noconflict","23_24","m",0,0.0135445617991037,0.0124519442685042,0.0146553818925538
"1424","West Bank","noconflict","23_24","m",1,0.000512602824973249,0.000412918419638056,0.000607579960324568
"1425","West Bank","noconflict","23_24","m",5,0.000213782286862098,0.000151862772444188,0.000273352990399539
"1426","West Bank","noconflict","23_24","m",10,0.000214764879575495,0.000152473861611954,0.000283165742993629
"1427","West Bank","noconflict","23_24","m",15,0.000222253809221948,0.000153567701500722,0.000301228952943723
"1428","West Bank","noconflict","23_24","m",20,0.000448833931746794,0.000346942159411484,0.000558962367940724
"1429","West Bank","noconflict","23_24","m",25,0.000441550932493188,0.000338120018755791,0.000554516830759498
"1430","West Bank","noconflict","23_24","m",30,0.000475679337178545,0.000363584125317808,0.000593792237317501
"1431","West Bank","noconflict","23_24","m",35,0.000699907873676215,0.000549757677621111,0.000862550839026226
"1432","West Bank","noconflict","23_24","m",40,0.00134815041027576,0.00110672744242716,0.00159994293307405
"1433","West Bank","noconflict","23_24","m",45,0.00212052526472635,0.00178384457046117,0.00246277048906953
"1434","West Bank","noconflict","23_24","m",50,0.00385151587859946,0.003395754927256,0.00433195539114333
"1435","West Bank","noconflict","23_24","m",55,0.00680572851150736,0.00615481165521367,0.0074476862928473
"1436","West Bank","noconflict","23_24","m",60,0.0119906846795163,0.0109866216317207,0.0130551424971041
"1437","West Bank","noconflict","23_24","m",65,0.0177046324967161,0.0161406783009924,0.0192428250421384
"1438","West Bank","noconflict","23_24","m",70,0.0335699961999474,0.0307091981661676,0.0363800650006027
"1439","West Bank","noconflict","23_24","m",75,0.0347476719982662,0.0312637051462304,0.0382531739704631
"1440","West Bank","noconflict","23_24","m",80,0.13947949298082,0.131078234489443,0.148370108340976
"1441","West Bank","noconflict","23_24","t",0,0.0125338479505985,0.0117189861478555,0.0133010300997376
"1442","West Bank","noconflict","23_24","t",1,0.000446604083491767,0.000378345712556563,0.000516471925077213
"1443","West Bank","noconflict","23_24","t",5,0.000170123307063124,0.000129530910371046,0.000209840074801095
"1444","West Bank","noconflict","23_24","t",10,0.000172197817673701,0.000128391273409356,0.000217706941868039
"1445","West Bank","noconflict","23_24","t",15,0.000181394335815702,0.000138618480729666,0.000229097173858106
"1446","West Bank","noconflict","23_24","t",20,0.000375739302755473,0.000307556618039294,0.000451519290313006
"1447","West Bank","noconflict","23_24","t",25,0.00039251500455106,0.000322732014457281,0.000461628238958922
"1448","West Bank","noconflict","23_24","t",30,0.000419488411072201,0.00034786937082581,0.000504697293222831
"1449","West Bank","noconflict","23_24","t",35,0.000670408821370878,0.000572262085827236,0.000784019499809535
"1450","West Bank","noconflict","23_24","t",40,0.0010054149365403,0.000861120110715393,0.00115016742060587
"1451","West Bank","noconflict","23_24","t",45,0.00165057823311655,0.00145411752998036,0.00185803906608602
"1452","West Bank","noconflict","23_24","t",50,0.00308094240749002,0.00276989822513126,0.00340870600330215
"1453","West Bank","noconflict","23_24","t",55,0.00527998888088629,0.00486480309914861,0.00570356225417423
"1454","West Bank","noconflict","23_24","t",60,0.00993303976695147,0.00924975557887554,0.0105307874332448
"1455","West Bank","noconflict","23_24","t",65,0.0132821209658167,0.0123333410794771,0.0142653681080197
"1456","West Bank","noconflict","23_24","t",70,0.0309154957024955,0.0290597294325833,0.0327898227907329
"1457","West Bank","noconflict","23_24","t",75,0.0343193448168919,0.0319398473421207,0.036635639467916
"1458","West Bank","noconflict","23_24","t",80,0.13082159461274,0.125896044462971,0.136189640788756
